table,record_id,change_kind,changed_fields,before_json,after_json
evidence_snapshot_links.csv,V5W7E004|research/refinement_v5/worker_7_lula_dates/sources/sabino_20231206_folhapress.txt|https://www.acessa.com/politica/2023/12/190467-ministros-do-centrao-encaram-obstaculos-para-ampliar-alianca-de-lula-no-congresso.html|contemporaneous_retrospective_report,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E004"", ""sha256"": ""93b663ef7724f6d512bcc557b8e17f55aad5b08ecd20eb1dc307f5c56347d437"", ""snapshot_kind"": ""contemporaneous_retrospective_report"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sabino_20231206_folhapress.txt"", ""source_locator"": ""https://www.acessa.com/politica/2023/12/190467-ministros-do-centrao-encaram-obstaculos-para-ampliar-alianca-de-lula-no-congresso.html""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_belem.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?tpAbrangencia=83&sgUeSuperior=PA&sgUe=04278&sqPartido=45&isComposicoesHistoricas=true&dataInicioVigencia=01%2F01%2F2013&dataFimVigencia=19%2F03%2F2026|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""becf9ff6fc8fbd9f2db8a6820ec95dea04d00d15c009b367921683fb64ed867e"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_belem.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?tpAbrangencia=83&sgUeSuperior=PA&sgUe=04278&sqPartido=45&isComposicoesHistoricas=true&dataInicioVigencia=01%2F01%2F2013&dataFimVigencia=19%2F03%2F2026""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_df.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?tpAbrangencia=84&sgUe=DF&sqPartido=45&isComposicoesHistoricas=true&dataInicioVigencia=01%2F01%2F2013&dataFimVigencia=19%2F03%2F2026|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""1d0c5c8cad52b9f85311de1633d636d77df302bf4f65d46152660bb9f5745461"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_df.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?tpAbrangencia=84&sgUe=DF&sqPartido=45&isComposicoesHistoricas=true&dataInicioVigencia=01%2F01%2F2013&dataFimVigencia=19%2F03%2F2026""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_153377.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=153377&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""75e5d7d84018a480e636a0d0dead482adb11de3ab651dac70cd6edd28f3873b9"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_153377.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=153377&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_153381.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=153381&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""723116ad118a341567a4f1e2168fd178e57e5e846ea2b53ed9b910a522525256"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_153381.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=153381&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_239349.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=239349&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""b2ba9674b0229728868793c8d4cb96798c7c209ea5def014d0087af3d0d9435e"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_239349.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=239349&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_240260.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=240260&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""95c2e1340de62e7da367406fe8a7bee241589ab1193ead579432172250e30fbd"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_240260.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=240260&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_241375.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=241375&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""3ee2052bec5515d3ba8f4e5f490e3429d40289d8aa3cc5479f5fc8c9de1cebe8"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_241375.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=241375&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_244856.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=244856&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""31b963253a95c8bdfbf6c60a898d96d38e0cca692c3b7806514750845f6d5227"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_244856.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=244856&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_255962.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=255962&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""b99e53d00c125f9c01975fcbb0a99872d985d918a16a7d97309d6c8c5c1ef71f"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_255962.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=255962&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_272494.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=272494&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""d776cf1a9cb9a3cf7a40bb7411c006c928f3e9671835dd72ae97a8b2f5e3d887"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_272494.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=272494&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_274194.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=274194&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""7c6415d594d77176523fbab78da53ac2528f034e381c8b7d7c6cfd05387abc69"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_274194.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=274194&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_274937.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=274937&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""72dd0a176cc423807195737e8621fff1fe3fe53ce6318dcf085e5fbd8f8e835c"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_274937.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=274937&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_276042.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=276042&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""ed0c72a90f1ec48ed1583a40cb3f228445f0c5b6a72b6269d46be48c53e90411"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_276042.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=276042&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_383514.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=383514&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""9dfe6b02ea6d664c7fe510b9472439e81b11adce26947caf5405f665f9f436d7"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_383514.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=383514&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_414724.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=414724&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""9c1cb4a04b8ddc06667439c7f192a6bc3d49ee4d14dc8e8ddce2536e5060e229"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_414724.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=414724&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_439369.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=439369&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""a8738a2e1f2a115e6ac38ef6a2327e64cf00784ee5b24cbd40221a64cd6ded41"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_439369.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=439369&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_472737.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=472737&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""7dc4cabb9a0c224f750444aa754998f4c29b7d38a7a97c0a36be514ddffc5027"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_472737.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=472737&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_472995.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=472995&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""5acd2e20b361e2213d789a43345b2f245849ae1c08ab37b647de85ccdd7367b0"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_472995.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=472995&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_474234.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=474234&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""b4232be7d2820af1693ff7ba5992a2a5705176f08d5b8cb273ddf33030877656"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_474234.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=474234&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_477856.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=477856&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""717e4e9cf83cc20e4c9e65082d90f68c6d581a22bdcf7f92a4d1df76c25b4657"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_477856.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=477856&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_543279.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=543279&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""59fe21894a0c1f6bbbcff9c05a174050061a68d2471a13d8bd1d3c07f9fc6525"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_543279.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=543279&isMembrosAtivos=false""}"
evidence_snapshot_links.csv,V5W7E005|research/refinement_v5/worker_7_lula_dates/sources/sgip_members_575641.json|https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=575641&isMembrosAtivos=false|official_historical_query_target_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E005"", ""sha256"": ""1f491ce34abc3d4107db727deacb2d2fcb755c824004d13acfbdb29756e2285c"", ""snapshot_kind"": ""official_historical_query_target_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sgip_members_575641.json"", ""source_locator"": ""https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=575641&isMembrosAtivos=false""}"
